"","p","d","m"
"13130",695,0,5779.56622188143
"13131",770,1,12458.238818995
"13132",770,1,14102.3965199054
"13133",695,1,10020.1202951193
"13134",584,1,12822.0573695794
"13135",695,1,14556.9833041555
"13136",584,1,13707.2113868374
"13137",859,0,12949.6732912787
"13138",695,1,12930.987813726
"13139",584,1,11647.7998721818
"13140",666,0,8316.91884837006
"13141",666,1,10620.2918267709
"13142",584,1,14366.4560054255
"13143",584,1,9528.5787183095
"13144",584,1,7048.33317746426
"13145",584,1,7044.49776292023
"13146",695,0,12501.6162820267
"13147",584,1,9937.98969229231
"13148",695,1,12578.0825250413
"13149",666,1,13749.0920021313
"13150",695,0,12001.6024124537
"13151",584,1,13233.6359240689
"13152",584,1,12858.9032169653
"13153",689,1,13820.3348661608
"13154",584,1,11917.0640361406
"13155",770,1,10617.1365987342
"13156",695,0,9851.25234648052
"13157",695,0,9493.15255842225
"13158",695,0,8184.6761653413
"13159",584,1,13737.9629248915
"13160",584,1,7940.20464104698
"13161",666,1,8603.59166988879
"13162",859,0,12350.2252470076
"13163",695,1,14777.9766740383
"13164",695,0,5161.82576530313
"13165",584,1,9144.68439204508
"13166",695,0,7577.85795262883
"13167",695,1,11553.9463944643
"13168",695,0,7564.72920667376
"13169",695,1,11844.0282686607
"13170",695,0,7450.47225205462
"13171",584,0,8805.26199411561
"13172",666,1,14156.6423623292
"13173",584,1,10525.1753502618
"13174",666,1,12346.7295458329
"13175",770,0,8699.68431172078
"13176",689,1,11195.7230158208
"13177",584,1,13557.941050625
"13178",770,0,12589.0862974187
"13179",770,1,11792.9389940144
"13180",695,1,9761.49419522694
"13181",770,0,13878.9408935567
"13182",770,0,8388.45018309966
"13183",695,1,15103.4113693344
"13184",695,0,8184.99995893582
"13185",584,1,8740.96070614648
"13186",584,1,11770.688184732
"13187",584,1,7230.82280875027
"13188",584,1,11005.2352681673
"13189",584,1,12241.9890247197
"13190",695,0,10084.5700413833
"13191",584,1,14964.8056100697
"13192",584,1,9082.65520225139
"13193",695,1,11556.019318656
"13194",695,1,10240.6458765214
"13195",666,0,5545.33841550626
"13196",584,1,6987.55950349902
"13197",695,0,9643.8653634359
"13198",770,1,13642.7710009747
"13199",584,1,8402.37490732068
"13200",695,0,8353.49890912131
"13201",695,1,14083.9422466986
"13202",584,1,13014.1900219728
"13203",695,1,10493.2730023746
"13204",584,1,12657.6323249538
"13205",695,1,13773.7012532856
"13206",584,1,10092.3000047879
"13207",584,1,10037.6478622634
"13208",666,1,14600.2833021652
"13209",584,1,13849.8984150623
"13210",584,1,9336.15739835814
"13211",770,0,6891.06229564528
"13212",584,1,9488.14154584943
"13213",584,1,12103.2173234005
"13214",695,0,8860.20900543265
"13215",695,0,11554.0006457533
"13216",695,0,10214.5087272442
"13217",584,0,8681.28046815696
"13218",695,1,10125.1691059835
"13219",584,1,11341.0833004064
"13220",584,1,11346.3795391208
"13221",859,0,9324.73590301513
"13222",584,1,10527.1051761148
"13223",584,1,13400.5649774349
"13224",584,1,10455.5078724486
"13225",770,0,10777.4165890744
"13226",584,1,9503.53147479934
"13227",584,1,14278.961678121
"13228",584,1,14528.5111220274
"13229",584,1,11675.9516766189
"13230",695,1,13779.4777195777
"13231",695,1,13367.6574115687
"13232",584,0,9574.62122993619
"13233",695,0,9831.44084349196
"13234",695,1,13917.297818975
"13235",584,1,14406.3176726062
"13236",770,1,11239.0792696549
"13237",584,1,12490.3423577171
"13238",695,0,10555.1194579517
"13239",584,1,11470.5015654126
"13240",584,1,7121.76480248998
"13241",695,0,6752.26091399319
"13242",695,0,10339.1335546031
"13243",584,1,9659.02660686037
"13244",584,1,12977.7861791024
"13245",695,0,10016.4217998201
"13246",695,0,9672.33183677037
"13247",695,1,13170.7579379981
"13248",695,0,8886.43326993545
"13249",584,1,12836.3377475384
"13250",695,0,8899.6232595272
"13251",695,0,9897.39990035743
"13252",584,0,9129.35324348311
"13253",584,1,12974.5968613246
"13254",695,0,9697.23502040431
"13255",584,1,14668.2014278747
"13256",695,1,13457.2957992792
"13257",695,1,11635.8524319223
"13258",584,1,13044.0473809996
"13259",584,1,15982.6742835686
"13260",584,1,13748.2865653491
"13261",695,1,13202.4811715708
"13262",695,1,12092.232377644
"13263",695,1,9686.81383054185
"13264",584,1,11949.8968643272
"13265",770,0,6973.70083183175
"13266",770,1,11608.1735754288
"13267",584,1,14882.0111410445
"13268",584,1,9773.07008749661
"13269",695,1,14636.4292884938
"13270",584,1,12184.8089025755
"13271",695,1,14382.2537820213
"13272",584,1,8625.73159741035
"13273",695,1,8989.98437026652
"13274",666,0,9479.20077520312
"13275",584,1,9558.73190902754
"13276",695,1,14143.5811400964
"13277",584,1,15776.8535118571
"13278",666,1,12404.65146866
"13279",666,1,12220.3781579069
"13280",666,1,10403.2596241969
"13281",584,1,12525.9093766422
"13282",695,1,12233.0496183962
"13283",584,1,8887.23318401074
"13284",695,1,11603.9792622336
"13285",584,1,17666.9912592892
"13286",584,1,12888.8686737192
"13287",770,0,8575.81891167836
"13288",770,0,9381.18724588414
"13289",584,1,15253.6656977807
"13290",584,1,9060.53744115149
"13291",770,1,13762.6184855193
"13292",584,1,10015.7215937126
"13293",666,1,13437.0379972055
"13294",584,1,5721.79038068868
"13295",695,0,6545.95448350269
"13296",695,0,12098.1608195727
"13297",770,0,10950.3776105939
"13298",584,1,16165.1574077957
"13299",584,1,11603.5326627187
"13300",584,1,13132.7724645968
"13301",695,0,12355.3845779165
"13302",584,1,12183.1148432437
"13303",695,1,14357.2053106791
"13304",695,1,13335.6592550028
"13305",584,0,7965.31001841742
"13306",584,0,8537.2314367828
"13307",695,0,7696.16033405761
"13308",770,1,14398.6704583229
"13309",584,1,11086.7886139285
"13310",859,0,10326.2585206083
"13311",695,1,11237.6150330161
"13312",584,1,12471.497801473
"13313",695,0,6913.02992023827
"13314",695,1,8902.46189917191
"13315",695,1,10000.762256826
"13316",695,1,13743.5033635266
"13317",584,1,12405.4329717424
"13318",770,1,17512.0732321834
"13319",584,0,8229.20616533052
"13320",695,1,13956.7547901062
"13321",695,1,13042.3917841105
"13322",584,1,11396.2098964424
"13323",770,0,9775.95933194024
"13324",584,1,9039.30689206306
"13325",666,1,10827.5304415054
"13326",584,1,6848.39865998259
"13327",584,1,9203.26886231788
"13328",695,0,8261.5863668015
"13329",584,1,12043.5555677049
"13330",859,0,8881.88421760044
"13331",689,0,7119.93912610277
"13332",666,1,12380.6234270093
"13333",584,1,11740.1868696935
"13334",584,1,11600.4465836189
"13335",584,1,14240.0372176437
"13336",770,1,12648.943844603
"13337",689,1,13936.0722302644
"13338",695,1,9847.39316066733
"13339",770,1,12633.5258666969
"13340",770,0,11367.3235746694
"13341",584,0,7404.21116849908
"13342",584,1,14498.3579245701
"13343",859,0,10413.6292819362
"13344",695,0,8493.78902022867
"13345",584,1,14297.5697430979
"13346",770,1,15480.4098448943
"13347",584,1,9158.8847379311
"13348",695,1,11085.141209635
"13349",584,0,8681.87575887766
"13350",666,1,11518.3541842398
"13351",695,0,9930.24268993342
"13352",695,1,12086.9523550738
"13353",584,1,12057.2825762737
"13354",770,0,8151.45063699536
"13355",584,1,10688.9641517532
"13356",770,0,7907.79328682188
"13357",859,0,13162.4747431616
"13358",584,1,11250.6039365843
"13359",695,1,13808.2812707894
"13360",695,1,10069.9562551859
"13361",695,1,13989.0947362907
"13362",584,1,14050.3946470863
"13363",770,0,11399.1284307222
"13364",584,1,11585.8319774999
"13365",695,1,14456.7435069685
"13366",584,1,9993.78027584817
"13367",584,1,9972.08618142582
"13368",695,0,7709.44752146068
"13369",695,1,11367.6454885728
"13370",666,0,10052.2356486402
"13371",584,1,14036.0234655446
"13372",770,0,13468.8147084511
"13373",666,1,9194.44472697672
"13374",584,1,11081.729155309
"13375",695,0,10090.991572533
"13376",695,1,10934.7416682477
"13377",584,1,9429.47198582601
"13378",584,1,11085.5870974695
"13379",584,1,10196.5121894518
"13380",695,0,7232.17164898184
"13381",695,0,8442.24787817413
"13382",584,1,14200.4874020844
"13383",770,0,10638.453205421
"13384",666,0,7962.13762263767
"13385",584,1,14134.2885714998
"13386",584,1,9953.7461622644
"13387",695,1,11839.8427042617
"13388",584,1,9916.77882803024
"13389",666,1,11972.5620985398
"13390",770,1,11423.7926045776
"13391",584,1,12594.525111127
"13392",584,1,13215.9361197737
"13393",584,1,10407.7313082554
"13394",695,1,11234.4910814067
"13395",584,1,11393.6793006185
"13396",770,0,9205.626208693
"13397",584,1,9247.8027354515
"13398",695,0,8937.46217250319
"13399",584,1,12306.6608160006
"13400",770,0,10278.9338649703
"13401",695,0,5415.48053551172
"13402",695,1,11297.8324045659
"13403",584,1,12761.2080160144
"13404",584,1,8867.29128064512
"13405",584,1,8197.62296740768
"13406",584,1,10741.6282511814
"13407",859,0,9643.67470748623
"13408",770,0,7572.50107954536
"13409",689,1,9655.36266088788
"13410",584,1,15064.2863260876
"13411",770,1,11589.9700181427
"13412",695,1,12990.6246645947
"13413",584,1,7818.0609374881
"13414",770,1,14603.6881512911
"13415",689,0,10222.3811425352
"13416",695,0,9939.25384686589
"13417",584,1,10288.4915646707
"13418",584,1,9822.34834864574
"13419",859,0,8166.14264044532
"13420",584,1,15057.2841768612
"13421",695,1,14288.0049813511
"13422",695,1,10237.5513411401
"13423",584,1,13348.8129726742
"13424",584,1,10871.5343297877
"13425",584,0,7954.54681136336
"13426",584,1,9348.97133480486
"13427",584,1,9093.73973385615
"13428",584,1,11396.0881657526
"13429",584,0,8971.37489814124
"13430",584,0,9043.55428435994
"13431",584,1,6880.84074142723
"13432",584,1,11196.3487961461
"13433",666,1,12003.8332618533
"13434",770,0,6925.13421613849
"13435",695,0,6361.09394053605
"13436",770,0,7119.52936714774
"13437",584,1,12650.1781684711
"13438",695,0,6384.47787617627
"13439",584,1,8259.40939559486
"13440",695,1,15626.0560547428
"13441",695,0,8420.46543670263
"13442",770,0,10825.3277264265
"13443",584,1,9624.64386194421
"13444",695,0,5944.8330112503
"13445",695,0,8723.66682073293
"13446",666,1,10548.1313697694
"13447",695,1,10116.3700458511
"13448",584,1,13841.3489687659
"13449",859,0,10158.346790317
"13450",584,1,11228.6594970804
"13451",695,1,12752.4755183225
"13452",695,1,14519.1307083189
"13453",695,1,11195.6447105674
"13454",666,0,8460.30474465496
"13455",770,0,8270.97594427713
"13456",695,1,12675.6427388124
"13457",770,0,6970.33427577829
"13458",584,1,12175.5602146719
"13459",770,0,8644.0385352211
"13460",695,1,14819.8713234479
"13461",695,0,7332.47474640561
"13462",584,1,11012.1282504479
"13463",584,1,8389.25471992459
"13464",666,1,11494.8044733655
"13465",584,0,8354.05599564786
"13466",584,0,9236.29415397673
"13467",695,1,8795.1927211426
"13468",584,1,8654.99115251226
"13469",695,0,6578.00352053723
"13470",584,1,13542.4913747047
"13471",584,1,11108.4656878324
"13472",695,1,10715.7034935069
"13473",859,1,13729.3033328556
"13474",859,0,10981.1284074146
"13475",770,1,14638.5445349907
"13476",584,1,12804.4748125014
"13477",770,1,12213.4723389139
"13478",695,1,8572.70115398617
"13479",584,1,11855.470401023
"13480",770,1,10526.078721429
"13481",695,1,12741.3691881462
"13482",770,1,8938.34408772848
"13483",584,1,9259.73926629705
"13484",666,1,11527.0969295967
"13485",666,1,11188.9404244279
"13486",695,0,10105.5563670307
"13487",770,0,8934.52595195798
"13488",584,1,13409.908859908
"13489",584,1,12559.6139945487
"13490",666,0,8504.06957518294
"13491",695,1,11547.7352498234
"13492",859,0,9710.43691383945
"13493",584,1,15010.5983050063
"13494",584,1,13643.1812231083
"13495",770,0,9516.59760890469
"13496",695,1,12070.3694572157
"13497",584,1,13103.5413373601
"13498",695,1,11048.1187731803
"13499",584,0,11118.4582978537
"13500",770,0,9972.76458914862
"13501",584,1,6810.97039917012
"13502",695,1,11988.4074104114
"13503",584,1,8138.81961859987
"13504",689,1,12231.129805686
"13505",695,1,13142.3691620514
"13506",584,1,10988.1461897679
"13507",584,1,7158.93167636406
"13508",859,0,12265.2870239581
"13509",584,0,5299.99317152718
"13510",695,1,9646.76995046499
"13511",695,1,10371.5578194703
"13512",584,1,10047.7514070788
"13513",584,1,11171.8964590463
"13514",770,0,8266.81598922662
"13515",584,1,9601.07710509217
"13516",770,0,10242.0140645593
"13517",584,1,9368.37052169657
"13518",695,1,11749.1461209905
"13519",770,0,12042.3455902852
"13520",770,0,8152.28117106689
"13521",584,0,7539.68769740605
"13522",584,1,11424.5553752162
"13523",695,1,11031.4974664588
"13524",666,1,12156.7855689112
"13525",584,1,12021.1234393311
"13526",695,1,11389.5381719111
"13527",584,1,10720.6420512026
"13528",584,1,10275.911174031
"13529",695,0,8586.37387520056
"13530",584,1,11199.4118064498
"13531",695,1,12044.4802395713
"13532",584,1,8936.6944627786
"13533",695,0,7611.17226421966
"13534",584,1,12890.5665657346
"13535",770,1,13696.8445956307
"13536",584,1,9345.12899204338
"13537",695,1,11869.1330198503
"13538",859,0,12445.99183283
"13539",770,1,13641.0494282217
"13540",584,1,9693.32041521722
"13541",695,1,11459.8402094711
"13542",695,1,12110.3235021282
"13543",770,0,8583.56937728783
"13544",770,0,8601.95481952936
"13545",584,1,10317.2501059702
"13546",666,0,10274.1115680951
"13547",695,0,11407.8565108809
"13548",666,1,12221.1187291027
"13549",584,1,12266.5126732217
"13550",666,1,10069.4080743646
"13551",666,1,13264.0362291184
"13552",584,1,12379.0984630035
"13553",770,1,13159.9661221177
"13554",584,1,11970.9826104221
"13555",584,1,13661.5958358247
"13556",584,1,10276.4286666876
"13557",770,0,7705.38241349683
"13558",689,1,14231.5393484884
"13559",584,1,6985.53778565653
"13560",689,0,7388.84228502362
"13561",584,1,11696.235568109
"13562",695,0,7306.0346196489
"13563",584,1,8036.82475442389
"13564",584,0,7134.60868892553
"13565",689,1,11387.4597230108
"13566",584,1,9096.31837753609
"13567",584,1,12647.7014813134
"13568",584,1,13031.4925844493
"13569",584,1,10207.3859943498
"13570",695,1,9439.1958329081
"13571",695,1,15412.0387767422
"13572",584,1,9812.2829975497
"13573",770,0,9617.73910528416
"13574",859,0,8533.4387347199
"13575",695,0,9472.33384183821
"13576",584,1,15160.8973736155
"13577",584,1,13888.4905219967
"13578",695,1,11017.8557298762
"13579",584,1,12752.9007288733
"13580",584,1,11586.9365964494
"13581",695,0,8812.59198945094
"13582",584,1,14020.9538217184
"13583",770,0,6977.15328863958
"13584",584,1,8312.92198719606
"13585",584,0,5820.26529725619
"13586",695,0,7967.22804268816
"13587",695,1,13853.9666459112
"13588",770,0,9403.25286601715
"13589",584,1,11028.2375250325
"13590",770,1,13004.3088915214
"13591",859,1,13775.5331442463
"13592",584,1,14562.2041748879
"13593",770,0,8971.99950519899
"13594",584,1,14094.4584914154
"13595",584,1,5562.31713435893
"13596",584,1,14630.2613760766
"13597",695,1,12338.4423281077
"13598",584,1,11022.4446532338
"13599",584,1,11899.0792394105
"13600",666,0,6375.86855129706
"13601",770,0,10607.8812941426
"13602",584,1,11363.6230428334
"13603",584,1,12560.8692727799
"13604",689,1,14338.6719856197
"13605",695,0,7115.59072968033
"13606",695,1,13095.9588782755
"13607",584,1,12596.2002721221
"13608",695,1,12818.2744231177
"13609",770,1,13469.7040824477
"13610",770,0,10092.5243433897
"13611",666,1,14167.7933243385
"13612",666,0,8500.08397394827
"13613",584,1,11857.7878741544
"13614",695,1,15494.9999088558
"13615",770,0,6203.31697904917
"13616",770,1,14590.5215382357
"13617",666,1,12707.1710944339
"13618",584,0,6913.35593837217
"13619",695,0,5745.74383816911
"13620",584,0,6820.30420366973
"13621",695,1,14691.5452339235
"13622",584,1,12663.8376987115
"13623",695,1,10228.9958944921
"13624",584,1,14534.1104793504
"13625",584,1,8704.88593089262
"13626",584,1,12976.57397246
"13627",695,0,3766.84368951297
"13628",695,0,7686.22649817477
"13629",770,1,13524.6531384316
"13630",770,1,12600.8479335906
"13631",770,0,10087.4871901836
"13632",770,0,10231.1252346355
"13633",584,1,11990.1714852165
"13634",584,0,9864.14358291588
"13635",695,1,9344.4667966329
"13636",584,1,11140.0944006042
"13637",584,1,7867.25636757687
"13638",584,1,5550.23178859469
"13639",584,1,13244.0660545969
"13640",584,1,8828.17477652672
"13641",695,1,13006.851705876
"13642",584,1,8772.2179778555
"13643",666,0,8383.2527316779
"13644",584,0,6943.08217381159
"13645",584,1,12056.3987680948
"13646",584,1,15858.6890527919
"13647",695,0,9961.04347417403
"13648",584,1,11490.0483689003
"13649",584,0,8673.64483103822
"13650",584,1,11773.1169609371
"13651",666,0,9227.99076347287
"13652",695,0,8724.08958481075
"13653",584,1,12132.4787656593
"13654",666,1,10778.6145338892
"13655",770,1,10998.7275364271
"13656",584,1,12693.1219483343
"13657",695,1,14484.7491623815
"13658",584,1,9385.51666710743
"13659",770,0,9799.73327716277
"13660",584,1,12465.1663959711
"13661",695,1,15306.0973411527
"13662",584,1,8655.5660318072
